A3413,A3407,A3400,M0562,D5915,M0082,D5927,A1235,D5795,M2901,M3342,A1405,D1531,E0652,H1770,M0085,A0141,M0081,A0142,M0280,A1389,M0326,M0591,A0144,D4129,M0083,GluMA,GalAM,DP,total_rot_bonds,total_chi0v,total_num_rings,total_mw,total_kappa3,total_kappa1,total_n_carbon,total_arom_rings,total_num_valence_electrons,total_hbd,total_chi1v,total_tpsa,total_molar_ref,charge,total_heavy_atom_count,total_kappa2,total_n_oxygen,total_num_aromatic_heterocycles,total_num_sat_rings,total_num_aliphatic_rings,total_logp,total_balabanj,total_num_heteroatoms,total_hba,total_n_nitrogen,total_bertzct,total_hallkieralpha,predicted_docking_score,Consensus_Class,score,fluorescence
0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,73.0,135.860685,0.0,3117.162,90.749792,203.598537,147.0,0.0,1236.0,23.0,66.01915799999999,938.2,818.3475999999999,6.0,212.0,100.882473,52.0,0.0,0.0,0.0,1.4531,62.994902,65.0,52.0,10.0,2812.438051,-16.52,-8.802548,0,5.0,Low
2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,101.0,142.612371,0.0,3296.954,111.28557700000002,213.732358,158.0,0.0,1316.0,13.0,71.507239,859.31,873.2103000000001,5.0,226.0,131.763484,57.0,0.0,0.0,0.0,8.475,63.660199000000006,68.0,57.0,9.0,2658.835477,-17.68,-8.65902,1,4.0,Medium
3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,22.0,121.0,223.334677,17.0,5721.182,98.238591,342.408138,238.0,0.0,2256.0,70.0,120.136,2274.15,1318.4946,6.0,388.0,161.987055,141.0,0.0,17.0,17.0,-35.6352,47.077698,150.0,141.0,6.0,6344.673629999999,-20.630000000000003,-8.77971,0,5.0,Low
2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,128.0,161.887259,0.0,3725.445,135.38196299999998,242.372358,178.0,0.0,1490.0,6.0,81.38398699999999,882.3899999999999,973.578,6.0,255.0,154.48080299999998,69.0,0.0,0.0,0.0,10.283,63.31262199999999,77.0,69.0,6.0,3066.598958,-18.04,-8.589539,2,0.0,High
0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,101.0,158.024575,6.0,3656.924,107.947573,228.945503,175.0,0.0,1450.0,15.0,82.378478,857.56,962.1077,12.0,250.0,137.873458,57.0,0.0,6.0,6.0,-1.4060999999999997,53.014236,75.0,57.0,15.0,3149.8049280000005,-17.629999999999995,-8.710901,1,4.0,Medium
2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,94.0,152.698295,0.0,3311.443,97.321923,217.372358,177.0,0.0,1334.0,6.0,79.603812,651.64,929.336,6.0,229.0,120.883037,44.0,0.0,0.0,0.0,28.9829,66.752093,52.0,44.0,6.0,2883.496389,-17.04,-8.363777,1,4.0,Medium
0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,107.0,151.36062600000002,3.0,3495.264,111.510993,221.840841,169.0,0.0,1394.0,11.0,78.292817,818.24,923.8285,9.0,240.0,139.70038499999998,58.0,0.0,3.0,3.0,4.085700000000001,59.284687,71.0,58.0,11.0,2866.371257,-17.799999999999997,-8.662564,1,2.0,Medium
4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,98.0,149.82997999999998,0.0,3544.728,123.30244,235.39707400000003,156.0,0.0,1384.0,16.0,70.556018,1059.56,899.3724,6.0,236.0,134.282034,66.0,0.0,0.0,0.0,4.696000000000001,52.454592,80.0,66.0,8.0,3009.24948,-16.84,-8.626309,1,3.0,Medium
0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,22.0,110.0,176.46506,0.0,3816.196,109.603992,252.05235800000003,204.0,0.0,1544.0,16.0,92.43471,819.08,1068.6548,6.0,264.0,133.125934,50.0,0.0,0.0,0.0,29.2752,72.537124,60.0,50.0,8.0,3522.3375320000005,-17.36,-8.569991,1,4.0,Medium
0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,106.0,153.90459600000003,4.0,3551.352,110.09376,223.877002,172.0,0.0,1416.0,12.0,80.140534,822.6800000000001,938.3352,10.0,244.0,139.18339,58.0,0.0,4.0,4.0,2.3544,58.328748,72.0,58.0,12.0,2966.36506,-17.84,-8.680816,1,3.0,Medium
0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,21.0,128.0,181.445043,0.0,3841.561,114.160619,256.122358,216.0,0.0,1564.0,9.0,99.483894,649.21,1109.2231000000002,6.0,267.0,147.731627,40.0,0.0,0.0,0.0,38.9959,68.508542,51.0,40.0,9.0,3414.955424,-16.29,-8.54008,1,1.0,Medium
3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,133.0,176.10551199999998,2.0,4052.266000000001,144.135371,262.240859,191.0,0.0,1614.0,8.0,88.431082,960.62,1049.3948,8.0,276.0,160.520556,74.0,0.0,2.0,2.0,7.032500000000001,58.64262,85.0,74.0,8.0,3527.932776,-18.03,-8.589481,2,0.0,High
3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,105.0,141.740011,0.0,3309.321,114.869381,215.728537,156.0,0.0,1312.0,7.0,70.485849,833.52,864.1252,6.0,225.0,138.772295,60.0,0.0,0.0,0.0,9.6086,59.110046,69.0,60.0,6.0,2557.894643,-17.389999999999997,-8.588151,2,0.0,High
4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,102.0,140.680299,0.0,3303.701,115.55766,216.724716,153.0,0.0,1302.0,7.0,68.917605,856.72,856.8335999999999,6.0,223.0,138.496353,60.0,0.0,0.0,0.0,9.7377,55.707412,70.0,60.0,6.0,2541.3469050000003,-17.099999999999998,-8.588722,2,0.0,High
0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,103.0,138.343305,1.0,3210.84,109.43969,206.598519,154.0,0.0,1280.0,8.0,70.228662,778.62,846.7474,6.0,220.0,133.88022999999998,56.0,0.0,1.0,1.0,7.907999999999999,57.793931,66.0,56.0,8.0,2524.9196890000003,-16.89,-8.642084,1,2.0,Medium
0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,103.0,145.995471,0.0,3330.523,116.849173,218.296883,161.0,0.0,1326.0,10.0,72.743524,806.39,887.9003,6.0,227.0,134.72938599999998,54.0,0.0,0.0,0.0,12.2471,57.618866,66.0,54.0,9.0,2699.528054,-16.56,-8.648024,1,1.0,Medium
0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,88.0,150.706799,0.0,3328.384,97.60841,213.9,170.0,0.0,1348.0,18.0,76.93499299999999,840.16,896.4834000000001,6.0,232.0,105.18636200000002,52.0,0.0,0.0,0.0,0.6621999999999995,77.279372,62.0,52.0,10.0,3100.5524920000003,-18.1,-8.763321,0,5.0,Low
0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,123.0,159.064795,0.0,3672.82,133.890323,240.408537,173.0,0.0,1462.0,9.0,79.164024,904.76,961.6195,6.0,250.0,152.734924,65.0,0.0,0.0,0.0,9.1145,59.781086,77.0,65.0,9.0,2994.47243,-17.71,-8.597764,2,0.0,High
3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,115.0,155.491657,1.0,3639.698,126.056379,235.104698,172.0,0.0,1444.0,6.0,77.71122,902.81,948.3014,6.0,248.0,152.481485,67.0,0.0,1.0,1.0,11.1474,63.492916,76.0,67.0,6.0,2836.628492,-19.09,-8.561844,2,0.0,High
0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,104.0,138.640016,0.0,3242.79,113.406914,209.732358,154.0,0.0,1292.0,8.0,69.24563400000001,836.5,849.8906,4.0,222.0,135.721612,60.0,0.0,0.0,0.0,10.195,62.13533399999999,68.0,60.0,6.0,2518.404684,-17.68,-8.556444,1,4.0,Medium
0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,120.0,158.84982,0.0,3662.781,132.555759,240.078537,171.0,0.0,1458.0,12.0,78.586983,939.15,952.8759,6.0,249.0,145.712874,66.0,0.0,0.0,0.0,6.466500000000002,58.343349,78.0,66.0,9.0,3131.526342,-17.04,-8.624801,1,1.0,Medium
2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,134.0,158.12491,0.0,3681.392,145.615156,239.41235800000004,176.0,0.0,1472.0,6.0,81.84723,873.1599999999999,962.759,6.0,252.0,164.670954,68.0,0.0,0.0,0.0,10.2664,61.808616,76.0,68.0,6.0,2847.4400960000003,-18.0,-8.587618,2,0.0,High
3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,81.0,150.294412,6.0,3519.606,92.131673,218.945503,165.0,0.0,1390.0,22.0,77.305566,959.16,908.0536,12.0,240.0,115.842128,60.0,0.0,6.0,6.0,-6.6661,56.615996,75.0,60.0,12.0,3230.3302580000004,-17.629999999999995,-8.786553,1,4.0,Medium
0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,108.0,150.953459,1.0,3474.6489999999994,122.058668,225.503044,167.0,0.0,1382.0,9.0,75.706064,840.15,920.6205,6.0,237.0,142.383852,58.0,0.0,1.0,1.0,11.8667,58.453632,70.0,58.0,9.0,2796.645009,-17.43,-8.615029,2,0.0,High
2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,92.0,132.976613,1.0,3132.546,110.344744,199.768519,145.0,0.0,1242.0,6.0,65.097924,808.55,806.423,6.0,214.0,124.445765,61.0,0.0,1.0,1.0,3.2725,61.333884,69.0,61.0,6.0,2459.254504,-17.72,-8.618377,1,2.0,Medium
0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,79.0,150.408128,0.0,3404.769,100.95421,222.93853700000005,162.0,0.0,1358.0,40.0,74.639169,1073.26,928.5227,6.0,233.0,109.58567499999998,43.0,0.0,0.0,0.0,-3.5968,69.360146,71.0,43.0,25.0,3104.640918,-18.18,-8.733825,0,6.0,Low
0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,99.0,145.55206800000002,0.0,3299.5129999999995,111.310462,216.598537,160.0,0.0,1314.0,10.0,72.182003,795.1999999999999,880.6202,6.0,225.0,129.523202,52.0,0.0,0.0,0.0,9.9564,58.312614,65.0,52.0,10.0,2707.755122,-16.52,-8.67246,1,2.0,Medium
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,153.0,176.744762,4.0,4151.476000000001,170.725213,262.240823,199.0,0.0,1666.0,6.0,95.01361,960.72,1072.9546,6.0,286.0,184.051516,80.0,0.0,4.0,4.0,7.792100000000001,59.568562,87.0,80.0,6.0,3416.832834,-18.77,-8.552521,2,0.0,High
3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,131.0,166.94156199999998,0.0,3851.984,142.60999900000002,252.248537,181.0,0.0,1534.0,6.0,82.767686,933.28,998.7434,6.0,262.0,158.61467199999998,72.0,0.0,0.0,0.0,10.461900000000002,60.296694,81.0,72.0,6.0,3216.78759,-17.869999999999997,-8.593912,2,0.0,High
0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,131.0,157.340451,0.0,3672.82,146.303435,240.408537,173.0,0.0,1462.0,9.0,80.61124799999999,904.76,961.6195,6.0,250.0,164.395012,65.0,0.0,0.0,0.0,9.1145,58.405982,77.0,65.0,9.0,2830.892358,-17.71,-8.597546,2,0.0,High
0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,104.0,158.992536,6.0,3663.528,107.259294,227.949324,178.0,0.0,1460.0,14.0,83.83596800000001,831.56,967.3486,12.0,252.0,138.1494,58.0,0.0,6.0,6.0,-1.1081999999999992,56.41687,74.0,58.0,14.0,3166.352666,-17.92,-8.713988,1,4.0,Medium
3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,129.0,166.974576,0.0,3876.006,140.149425,252.828537,183.0,0.0,1542.0,6.0,83.04534000000001,948.96,1009.1274,6.0,264.0,162.37984799999998,72.0,0.0,0.0,0.0,11.8665,65.591028,81.0,72.0,6.0,3102.152544,-19.29,-8.573649,2,0.0,High
3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,114.0,148.58301,0.0,3443.496,124.221015,225.318537,162.0,0.0,1368.0,6.0,73.77303,842.3699999999999,896.1804,6.0,234.0,143.502651,63.0,0.0,0.0,0.0,9.6102,56.489409,72.0,63.0,6.0,2773.8960030000003,-16.799999999999997,-8.612202,2,0.0,High
1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,107.0,159.86874600000002,6.0,3671.116,106.571015,226.953145,181.0,0.0,1470.0,12.0,85.182704,802.76,970.5388,12.0,254.0,138.425342,60.0,0.0,6.0,6.0,-0.3832999999999993,59.819504,73.0,60.0,12.0,3182.900404,-18.21,-8.702287,1,3.0,Medium
3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,153.0,172.390005,1.0,4056.206,175.142367,264.124698,190.0,0.0,1616.0,6.0,90.167824,979.43,1046.1074,6.0,276.0,186.735855,77.0,0.0,1.0,1.0,9.9088,56.737394,86.0,77.0,6.0,3179.891294,-18.07,-8.582045,2,0.0,High
0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,104.0,148.80895999999998,0.0,3362.358,108.083916,215.74,168.0,0.0,1360.0,18.0,76.86345399999999,835.72,911.1572,6.0,234.0,128.027266,54.0,0.0,0.0,0.0,6.5,72.056562,66.0,54.0,12.0,2850.820634,-18.26,-8.707982,1,4.0,Medium
0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,103.0,160.926043,4.0,3670.991,112.786138,233.873181,178.0,0.0,1460.0,13.0,82.19922700000001,848.6800000000001,974.5153,10.0,251.0,138.194423,57.0,0.0,4.0,4.0,5.5578,56.468807,73.0,57.0,13.0,3166.411463,-17.549999999999997,-8.69222,1,2.0,Medium
2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,133.0,168.729878,1.0,3873.603,142.138475,250.998519,184.0,0.0,1550.0,6.0,84.766869,911.47,1004.931,6.0,265.0,155.929285,73.0,0.0,1.0,1.0,9.011,59.727461000000005,81.0,73.0,6.0,3358.601539,-17.490000000000002,-8.600667,2,0.0,High
2.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,118.0,175.969822,0.0,3834.132,119.28124,251.732358,196.0,0.0,1544.0,14.0,90.69305,761.0,1051.7206,14.0,264.0,143.247526,52.0,0.0,0.0,0.0,9.0284,68.29594,68.0,52.0,14.0,3369.939732,-17.68,-8.695182,1,1.0,Medium
1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,81.0,135.445017,0.0,3152.237,91.297482,201.736179,150.0,0.0,1260.0,22.0,67.731252,952.12,820.7064,6.0,217.0,105.697017,60.0,0.0,0.0,0.0,0.7092,71.744113,67.0,60.0,6.0,2808.6769050000003,-17.97,-8.755446,0,6.0,Low
0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,101.0,138.518113,0.0,3236.2339999999995,114.799315,210.728537,151.0,0.0,1282.0,9.0,68.292176,830.9200000000001,847.3655,6.0,220.0,135.077854,57.0,0.0,0.0,0.0,6.6411,58.93965,69.0,57.0,9.0,2484.185598,-17.389999999999997,-8.6273775,1,1.0,Medium
2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,142.0,176.153294,0.0,4033.816,150.641396,263.092358,192.0,0.0,1616.0,6.0,88.27185399999999,947.0,1049.311,6.0,276.0,164.770362,76.0,0.0,0.0,0.0,10.3992,64.214936,84.0,76.0,6.0,3455.650488,-18.32,-8.5868,2,0.0,High
0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,131.0,165.329859,0.0,3799.063,148.307534,249.408537,182.0,0.0,1516.0,9.0,84.127431,904.76,1003.0405,6.0,259.0,163.681987,65.0,0.0,0.0,0.0,12.6158,59.948675,77.0,65.0,9.0,3047.486499,-17.71,-8.584619,2,0.0,High
0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,110.0,152.771661,0.0,3478.681,121.865276,228.398537,167.0,0.0,1386.0,9.0,75.65351299999999,832.31,922.1155,6.0,237.0,139.849752,58.0,0.0,0.0,0.0,11.7973,57.774298,70.0,58.0,9.0,2879.3325640000003,-16.72,-8.636191,2,0.0,High
0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,115.0,159.365931,0.0,3686.8470000000007,135.654814,241.408537,174.0,0.0,1468.0,17.0,80.33491099999999,992.76,964.7189,6.0,251.0,146.05692299999998,65.0,0.0,0.0,0.0,7.383,62.830083,77.0,65.0,9.0,3111.9067630000004,-17.71,-8.634073,1,3.0,Medium
3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,124.0,161.358063,0.0,3723.813,136.317268,244.038537,174.0,0.0,1482.0,8.0,79.712767,928.98,962.333,6.0,253.0,149.385944,70.0,0.0,0.0,0.0,8.4182,58.112075,79.0,70.0,6.0,3179.052599,-17.08,-8.616185,2,0.0,High
0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,78.0,150.149364,0.0,3375.236,96.02047199999998,219.73235800000003,164.0,0.0,1352.0,32.0,74.159454,1003.32,912.0588,6.0,232.0,104.823326,50.0,0.0,0.0,0.0,3.1744000000000003,70.843748,68.0,50.0,16.0,3168.5837880000004,-17.68,-8.828447,1,4.0,Medium
1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,131.0,162.946971,0.0,3731.065,134.69368400000002,241.376179,181.0,0.0,1500.0,6.0,82.952231,859.19,980.8696,6.0,257.0,154.756745,69.0,0.0,0.0,0.0,10.1539,66.715256,76.0,69.0,6.0,3083.146696,-18.33,-8.587048,2,0.0,High
2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,135.0,169.830065,0.0,3873.647,144.171013,252.962358,185.0,0.0,1552.0,6.0,85.010363,902.24,1010.077,6.0,265.0,156.621248,72.0,0.0,0.0,0.0,10.4107,61.33626700000001,80.0,72.0,6.0,3355.252045,-17.450000000000003,-8.601241,2,0.0,High
3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,107.0,143.408151,0.0,3337.375,116.960474,217.728537,158.0,0.0,1324.0,6.0,71.366544,822.52,873.5324,6.0,227.0,140.782039,60.0,0.0,0.0,0.0,10.6528,58.891923,69.0,60.0,6.0,2582.141707,-17.39,-8.575746,2,0.0,High
0.0,2.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,114.0,184.057392,0.0,3944.476000000001,113.378088,259.732358,204.0,0.0,1592.0,24.0,95.756622,791.44,1096.804,18.0,272.0,135.908422,46.0,0.0,0.0,0.0,2.6712,71.7799,68.0,46.0,20.0,3659.528712,-17.68,-8.740357,1,3.0,Medium
4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,93.0,131.83385,0.0,3083.484,106.823438,202.634716,143.0,0.0,1214.0,8.0,64.885606,809.81,799.9222000000001,6.0,208.0,125.988833,53.0,0.0,0.0,0.0,3.756499999999999,53.392749,65.0,53.0,8.0,2380.954867,-16.189999999999998,-8.672561,1,3.0,Medium
