A,B,C,D,E,H,I,P,N,DP,total_hba,total_num_aromatic_heterocycles,total_rot_bonds,total_n_nitrogen,total_num_rings,total_logp,total_tpsa,total_heavy_atom_count,total_hallkieralpha,total_kappa3,total_kappa2,total_balabanj,total_chi1v,total_n_carbon,total_n_oxygen,total_chi0v,total_num_aliphatic_rings,total_arom_rings,total_mw,total_bertzct,total_hbd,charge,total_num_valence_electrons,total_molar_ref,total_num_heteroatoms,total_num_sat_rings,total_kappa1,predicted_docking_score,Consensus_Class,score,fluorescence
0.0,6.0,3.0,9.0,0.0,3.0,0.0,0.0,0.0,21.0,60.0,0.0,75.0,9.0,6.0,8.222999999999999,786.4800000000001,216.0,-23.34,87.845799,97.619604,62.529102,64.486194,156.0,51.0,127.712436,0.0,6.0,3039.504,3386.036070000001,3.0,6.0,1191.0,815.7204000000002,60.0,0.0,181.235262,-8.775195,2,0,High
0.0,0.0,2.0,8.0,6.0,0.0,5.0,0.0,0.0,21.0,54.0,0.0,67.0,8.0,0.0,9.9046,679.76,187.0,-17.97,95.683008,90.09288800000002,67.518115,57.537018,133.0,46.0,117.637791,0.0,0.0,2673.281,2250.164654,0.0,6.0,1068.0,722.5500000000001,54.0,0.0,169.03,-8.352498,2,0,High
0.0,6.0,3.0,9.0,0.0,0.0,0.0,6.0,0.0,24.0,69.0,0.0,96.0,9.0,12.0,19.8669,860.0700000000002,276.0,-31.47,100.299501,119.446881,66.16767,83.639949,207.0,60.0,161.186295,0.0,12.0,3844.44,4878.97698,0.0,6.0,1497.0,1049.553,69.0,0.0,221.595858,-8.881493,2,0,High
0.0,0.0,1.0,7.0,7.0,0.0,0.0,6.0,0.0,21.0,57.0,0.0,76.0,7.0,6.0,15.5788,689.1100000000001,213.0,-23.28,85.74220199999999,98.14953,60.826858,64.87782100000001,156.0,50.0,127.585753,0.0,6.0,2999.523,3284.25841,0.0,6.0,1179.0,817.183,57.0,0.0,178.210596,-8.689242,2,0,High
0.0,3.0,3.0,9.0,0.0,0.0,6.0,0.0,0.0,21.0,57.0,0.0,75.0,9.0,3.0,11.581499999999998,725.79,210.0,-20.880000000000003,100.46433,96.361794,65.528772,64.62249299999999,153.0,48.0,129.553323,0.0,3.0,2973.6179999999995,2962.634367,0.0,6.0,1179.0,807.654,57.0,0.0,183.407631,-8.650852,2,0,High
0.0,3.333333,2.320676,8.333333,0.0,0.0,7.0,0.0,0.0,20.987342,54.949369,0.0,73.616035,8.333333,3.333333,14.292251041899998,694.2624871800001,209.540086,-20.74329152,99.578715234653,95.512807147904,65.254646897171,64.924933977862,154.590717,46.616036,129.740152299133,0.0,3.333333,2963.17073931,2973.963023773724,0.0,6.012656999999999,1175.624483,811.5467118,54.949369,0.0,182.449718448041,-8.633986,2,0,High
0.0,2.677075,2.320676,8.333333,0.0,0.0,7.0,0.0,0.0,20.331084,53.636853,0.0,71.647261,8.333333,2.677075,13.034991965499998,677.0029017800001,201.66499,-19.71296646,97.885438999311,92.666385855346,63.657523615215005,62.52428708819,148.02813700000002,45.30352,125.346628365637,0.0,2.677075,2856.7335668059995,2800.430765077393,0.0,6.012656999999999,1134.936487,781.07337157,53.636853,0.0,176.85454345977502,-8.580291,2,0,High
0.0,6.0,2.0,8.0,7.0,0.0,0.0,0.0,0.0,23.0,58.0,0.0,72.0,8.0,6.0,15.2769,732.36,221.0,-24.23,88.81859299999999,98.893543,68.93060200000001,66.802496,163.0,50.0,132.687668,0.0,6.0,3105.671,3385.456414,0.0,6.0,1220.0,848.02,58.0,0.0,185.345262,-8.690656,2,0,High
0.0,5.0,4.0,10.0,3.0,0.0,0.0,0.0,0.0,22.0,62.0,0.0,77.0,10.0,5.0,8.3609,798.12,221.0,-23.8,94.40117200000002,100.035254,66.75434,66.260898,159.0,52.0,132.348706,0.0,5.0,3115.623,3357.634809,0.0,6.0,1224.0,835.835,62.0,0.0,187.679385,-8.7217655,2,0,High
0.0,6.0,3.0,9.0,0.0,5.0,0.0,0.0,0.0,23.0,66.0,0.0,81.0,9.0,6.0,7.6388,879.5400000000001,232.0,-25.0,94.572647,106.283754,68.75196199999999,68.906344,166.0,57.0,136.637198,0.0,6.0,3271.736,3561.3852140000004,5.0,6.0,1283.0,872.2040000000002,66.0,0.0,195.575262,-8.748007,2,0,High
0.0,5.0,3.0,9.0,7.0,0.0,0.0,0.0,0.0,24.0,63.0,0.0,77.0,9.0,5.0,12.332,804.69,229.0,-24.81,96.377565,104.099601,72.97143,68.904563,166.0,54.0,137.786901,0.0,5.0,3229.787,3391.6308490000006,0.0,6.0,1271.0,872.3699999999999,63.0,0.0,194.669385,-8.652677,2,0,High
0.0,4.0,4.0,10.0,0.0,0.0,0.0,3.0,0.0,21.0,63.0,0.0,83.0,10.0,7.0,9.6224,799.5100000000001,230.0,-25.17,94.006287,102.903837,61.288387,69.19194200000001,167.0,53.0,136.160215,0.0,7.0,3229.726,3742.742217,0.0,6.0,1264.0,868.1890000000001,63.0,0.0,191.458806,-8.779561,2,0,High
0.0,4.0,3.0,9.0,6.0,0.0,0.0,0.0,0.0,22.0,59.0,0.0,72.0,9.0,4.0,9.6807,752.0899999999999,210.0,-22.450000000000003,90.768475,96.360311,67.364848,63.145525,151.0,50.0,126.784029,0.0,4.0,2967.482,3051.054624,0.0,6.0,1169.0,799.105,59.0,0.0,179.933508,-8.6130905,2,0,High
0.0,2.0,3.0,9.0,0.0,0.0,7.0,0.0,0.0,21.0,57.0,0.0,75.0,9.0,2.0,11.037299999999998,725.7900000000001,207.0,-20.1,102.959031,96.149521,66.367591,63.921205,150.0,48.0,128.743922,0.0,2.0,2939.601,2803.69126,0.0,6.0,1169.0,797.213,57.0,0.0,183.091754,-8.5864935,2,0,High
0.0,0.0,3.0,9.0,5.0,0.0,7.0,0.0,0.0,24.0,63.0,0.0,79.0,9.0,0.0,10.8832,804.69,218.0,-20.91,112.943088,104.484514,77.364727,67.109807,155.0,54.0,136.894598,0.0,0.0,3115.8100000000004,2655.58419,0.0,6.0,1245.0,838.4929999999999,63.0,0.0,197.09,-8.378951,2,0,High
0.0,5.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,21.0,51.0,0.0,63.0,7.0,5.0,15.1257,633.73,196.0,-21.3,79.12811400000001,88.414722,63.195310000000006,59.485215,145.0,44.0,118.506871,0.0,5.0,2757.2960000000003,2926.577549,0.0,6.0,1085.0,757.63,51.0,0.0,165.179385,-8.462785,2,0,High
0.0,7.0,2.0,8.0,5.0,0.0,0.0,0.0,0.0,22.0,56.0,0.0,71.0,8.0,7.0,15.721699999999998,706.0600000000001,219.0,-24.22,85.34101,96.427016,65.018484,66.258672,163.0,48.0,130.76636,0.0,7.0,3067.625,3497.584619,0.0,6.0,1202.0,840.795,56.0,0.0,181.451139,-8.762656,2,0,High
0.0,0.0,2.0,8.0,4.0,0.0,7.0,0.0,0.0,21.0,54.0,0.0,69.0,8.0,0.0,11.176799999999998,679.76,191.0,-17.97,99.775026,91.539166,67.71731700000001,59.248702,137.0,46.0,120.792493,0.0,0.0,2729.389,2308.83353,0.0,6.0,1092.0,740.878,54.0,0.0,173.03,-8.397758,2,0,High
0.0,5.0,2.0,8.0,0.0,0.0,0.0,8.0,0.0,23.0,66.0,0.0,95.0,8.0,13.0,22.5694,806.2,272.0,-31.29,95.094789,117.173955,61.583764,82.816374,206.0,58.0,158.317772,0.0,13.0,3780.376,4929.270317,0.0,6.0,1470.0,1038.5190000000002,66.0,0.0,215.843513,-8.976715,2,0,High
0.0,6.0,2.0,8.0,0.0,0.0,0.0,7.0,0.0,23.0,65.0,0.0,93.0,8.0,13.0,22.6906,796.97,270.0,-31.09,93.917659,115.707389,61.855303000000006,82.177128,205.0,57.0,157.202417,0.0,13.0,3750.35,4901.036431,0.0,6.0,1458.0,1031.861,65.0,0.0,214.057624,-8.978459,2,0,High
0.0,7.0,2.0,8.0,0.0,0.0,0.0,6.0,0.0,23.0,64.0,0.0,91.0,8.0,13.0,22.8118,787.74,268.0,-30.89,92.740529,114.240823,62.126842,81.537882,204.0,56.0,156.087062,0.0,13.0,3720.324,4872.8025450000005,0.0,6.0,1446.0,1025.203,64.0,0.0,212.271735,-8.9823265,2,0,High
0.0,0.0,1.0,7.0,5.0,0.0,8.0,0.0,0.0,21.0,51.0,0.0,66.0,7.0,0.0,14.313,633.73,187.0,-17.4,97.739646,89.522774,67.688208,58.546301,136.0,44.0,119.191919,0.0,0.0,2671.373,2219.865328,0.0,6.0,1071.0,732.917,51.0,0.0,169.60000000000002,-8.319059,2,0,High
0.0,0.0,2.0,8.0,7.0,0.0,4.0,0.0,0.0,21.0,54.0,0.0,66.0,8.0,0.0,9.2685,679.7600000000001,185.0,-17.97,93.636999,89.36974900000001,67.41851399999999,56.68117600000001,131.0,46.0,116.06044,0.0,0.0,2645.227,2220.830216,0.0,6.0,1056.0,713.3860000000001,54.0,0.0,167.03,-8.336957,2,0,High
0.0,0.0,2.0,8.0,4.0,0.0,0.0,9.0,0.0,23.0,67.0,0.0,93.0,8.0,9.0,17.727,815.4300000000001,254.0,-28.37,98.066687,114.898873,64.269097,77.22710000000001,187.0,59.0,149.886119,0.0,9.0,3562.1180000000004,4204.394023,0.0,6.0,1394.0,966.757,67.0,0.0,208.36589400000005,-8.809276,2,0,High
0.0,4.0,2.0,8.0,0.0,0.0,0.0,9.0,0.0,23.0,67.0,0.0,97.0,8.0,13.0,22.4482,815.4300000000001,274.0,-31.49,96.271919,118.640521,61.312225,83.45562000000001,207.0,59.0,159.433127,0.0,13.0,3810.402,4957.504203,0.0,6.0,1482.0,1045.177,67.0,0.0,217.62940200000003,-8.976242,2,0,High
0.0,5.0,2.0,8.0,0.0,0.0,0.0,9.0,0.0,24.0,69.0,0.0,100.0,8.0,14.0,24.364,841.73,286.0,-33.06,98.852118,122.977872,63.745907,87.11370400000001,217.0,61.0,166.127939,0.0,14.0,3972.59,5221.931088,0.0,6.0,1544.0,1091.612,69.0,0.0,226.155279,-8.958655,2,0,High
0.0,3.0,2.0,8.0,0.0,0.0,0.0,10.0,0.0,23.0,68.0,0.0,99.0,8.0,13.0,22.327,824.6600000000001,276.0,-31.69,97.449049,120.107087,61.04068600000001,84.094866,208.0,60.0,160.54848199999998,0.0,13.0,3840.428,4985.738089,0.0,6.0,1494.0,1051.835,68.0,0.0,219.415291,-8.969186,2,0,High
0.0,0.0,2.0,8.0,0.0,6.0,0.0,7.0,0.0,23.0,71.0,0.0,93.0,8.0,7.0,9.4432,918.35,246.0,-26.65,98.617009,115.675733,65.921791,73.489074,175.0,63.0,143.807831,0.0,7.0,3473.918,3840.522553,6.0,6.0,1362.0,922.7018,71.0,0.0,205.922362,-8.769159,2,0,High
0.0,6.0,2.0,8.0,0.0,0.0,0.0,8.0,0.0,24.0,68.0,0.0,98.0,8.0,14.0,24.4852,832.5,284.0,-32.86,97.674988,121.511306,64.017446,86.474458,216.0,60.0,165.012584,0.0,14.0,3942.564,5193.697202,0.0,6.0,1532.0,1084.9540000000002,68.0,0.0,224.36939,-8.965163,2,0,High
0.0,0.0,2.0,8.0,0.0,0.0,7.0,4.0,0.0,21.0,58.0,0.0,81.0,8.0,4.0,15.413199999999998,716.6800000000001,219.0,-21.89,102.688778,101.147078,63.674289,68.034206,161.0,50.0,134.80092100000002,0.0,4.0,3097.777,3174.879254,0.0,6.0,1228.0,845.9300000000001,58.0,0.0,189.437064,-8.65381,2,0,High
0.0,6.0,2.0,8.0,0.0,0.0,8.0,0.0,0.0,24.0,60.0,0.0,82.0,8.0,6.0,21.1012,758.66,244.0,-25.02,108.215556,108.080594,72.90031,75.750186,184.0,52.0,149.61453600000002,0.0,6.0,3430.22,3696.281258,0.0,6.0,1356.0,948.162,60.0,0.0,207.555262,-8.735014,2,0,High
0.0,0.0,1.0,7.0,6.0,0.0,7.0,0.0,0.0,21.0,51.0,0.0,65.0,7.0,0.0,13.6769,633.73,185.0,-17.400000000000002,95.693637,88.799635,67.588607,57.690459,134.0,44.0,117.614568,0.0,0.0,2643.319,2190.53089,0.0,6.0,1059.0,723.753,51.0,0.0,167.6,-8.301449,2,0,High
0.0,0.0,2.0,8.0,0.0,3.0,0.0,9.0,0.0,22.0,68.0,0.0,94.0,8.0,9.0,13.9087,849.82,250.0,-27.7,96.041395,114.287342,60.911787,75.453509,182.0,60.0,146.041022,0.0,9.0,3509.998,4162.820379,3.0,6.0,1372.0,944.1624000000002,68.0,0.0,205.035894,-8.87122,2,0,High
0.0,9.0,2.0,8.0,0.0,2.0,0.0,0.0,0.0,21.0,56.0,0.0,73.0,8.0,9.0,15.2916,720.22,224.0,-25.07,82.08380100000001,96.756173,60.244208,67.49022,168.0,48.0,131.54044599999995,0.0,9.0,3123.648,3821.040833,2.0,6.0,1218.0,855.9986000000001,56.0,0.0,181.792893,-8.924017,2,0,High
0.0,9.0,2.0,8.0,0.0,3.0,0.0,0.0,0.0,22.0,59.0,0.0,76.0,8.0,9.0,14.9995,766.7500000000001,232.0,-25.9,85.447225,101.088248,63.355638,69.700295,173.0,51.0,136.002827,0.0,9.0,3239.764,3908.715405,3.0,6.0,1264.0,884.2404000000001,59.0,0.0,188.962893,-8.904316,2,0,High
0.0,0.0,3.0,9.0,0.0,0.0,0.0,6.0,3.0,21.0,63.0,0.0,87.0,15.0,6.0,4.6938,918.84,231.0,-26.01,98.423124,104.384325,61.724655,68.744307,162.0,54.0,135.673656,0.0,6.0,3255.705,3718.095933,6.0,6.0,1275.0,868.1463,69.0,0.0,193.480596,-8.730972,2,0,High
0.0,6.0,1.0,8.0,0.0,0.0,6.0,0.0,0.0,21.0,52.0,0.0,72.0,8.0,6.0,19.5024,639.6300000000001,216.0,-22.12,93.236055,95.28187,63.075663000000006,67.180945,164.0,44.0,132.51205,0.0,6.0,3030.76,3335.4868960000003,0.0,7.0,1196.0,845.394,52.0,0.0,182.455262,-8.75203,2,0,High
2.0,0.0,4.0,10.0,0.0,0.0,5.0,0.0,0.0,21.0,58.0,0.0,73.0,12.0,0.0,2.7488,805.4000000000001,195.0,-19.11,104.208004,91.811124,67.839345,58.831042,135.0,48.0,120.917633,0.0,0.0,2787.3450000000003,2450.29806,2.0,6.0,1110.0,741.9228,60.0,0.0,175.89,-8.589088,2,0,High
2.0,0.0,2.0,8.0,0.0,0.0,0.0,9.0,0.0,21.0,61.0,0.0,87.0,10.0,9.0,14.1004,796.4100000000001,236.0,-26.79,92.371123,104.334169,57.987107,71.20273,173.0,53.0,138.193991,0.0,9.0,3303.808,4015.623469,2.0,6.0,1290.0,898.2198000000001,63.0,0.0,191.945894,-8.914638,2,0,High
2.0,8.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,22.0,57.0,0.0,74.0,11.0,8.0,12.246300000000002,785.6700000000001,226.0,-25.57,89.335925,96.341133,64.47178600000001,67.55158300000001,167.0,48.0,133.25502899999998,0.0,8.0,3157.69,3767.69293,2.0,6.0,1233.0,862.6478,59.0,0.0,185.197016,-8.857879,2,0,High
2.0,5.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,21.0,58.0,0.0,73.0,12.0,5.0,5.469800000000001,805.4000000000001,210.0,-23.01,91.734499,92.872489,63.64525,62.337482,150.0,48.0,124.964638,0.0,5.0,2957.4300000000003,3245.0135950000004,2.0,6.0,1160.0,794.1278,60.0,0.0,177.469385,-8.730422,2,0,High
2.0,7.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,21.0,55.0,0.0,71.0,11.0,7.0,10.3305,759.37,214.0,-24.0,86.755726,92.003782,62.038104,63.893499000000006,157.0,46.0,126.560217,0.0,7.0,2995.5019999999995,3503.2660450000003,2.0,6.0,1171.0,816.2128,57.0,0.0,176.67113899999998,-8.846882,2,0,High
3.0,0.0,2.0,8.0,0.0,0.0,0.0,8.0,0.0,21.0,59.0,0.0,83.0,11.0,8.0,11.9635,803.97,227.0,-25.81,91.823794,100.051778,59.029769,68.095123,165.0,51.0,133.15388,0.0,8.0,3182.673,3780.876101,3.0,6.0,1244.0,864.5182,62.0,0.0,185.844128,-8.8714285,2,0,High
3.0,0.0,3.0,9.0,0.0,0.0,6.0,0.0,0.0,21.0,54.0,0.0,69.0,12.0,0.0,4.807199999999999,776.1600000000001,189.0,-18.54,102.353733,87.914319,67.842141,57.21741,132.0,45.0,117.779055,0.0,0.0,2700.291,2343.093921,3.0,6.0,1077.0,726.5232000000001,57.0,0.0,170.46,-8.569316,2,0,High
4.0,0.0,2.0,8.0,0.0,0.0,8.0,0.0,0.0,22.0,52.0,0.0,68.0,12.0,0.0,8.2372,773.22,192.0,-18.76,105.574362,88.14259200000001,71.11743799999999,58.560574,136.0,44.0,120.525888,0.0,0.0,2741.408,2341.37356,4.0,6.0,1096.0,747.1176,56.0,0.0,173.24,-8.493328,2,0,High
4.0,0.0,2.0,8.0,0.0,0.0,0.0,7.0,0.0,21.0,57.0,0.0,79.0,12.0,7.0,9.8266,811.5300000000001,218.0,-24.83,91.276465,95.769387,60.072431,64.987516,157.0,49.0,128.113769,0.0,7.0,3061.538,3546.1287330000005,4.0,6.0,1198.0,830.8166000000001,61.0,0.0,179.742362,-8.831117,2,0,High
4.0,0.0,1.0,7.0,0.0,0.0,0.0,9.0,0.0,21.0,56.0,0.0,81.0,11.0,9.0,14.4449,783.96,226.0,-26.22,88.65195200000001,97.833812,57.922207,67.822025,166.0,49.0,131.940058,0.0,9.0,3159.662,3860.848955,4.0,6.0,1233.0,866.2176000000001,60.0,0.0,182.515894,-8.971989,2,0,High
4.0,0.0,2.0,8.0,0.0,0.0,0.0,8.0,0.0,22.0,60.0,0.0,84.0,12.0,8.0,11.6212,847.0600000000001,232.0,-26.6,95.033794,101.573304,62.234574,69.28484599999999,168.0,52.0,135.923936,0.0,8.0,3253.752,3838.789504,4.0,6.0,1272.0,883.9096000000001,64.0,0.0,190.054128,-8.854481,2,0,High
4.0,6.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,22.0,55.0,0.0,70.0,13.0,6.0,7.7301,819.25,212.0,-24.01,90.595527,90.709483,66.014032,62.614861000000005,153.0,46.0,125.405517,0.0,6.0,2975.472,3354.6659660000005,4.0,6.0,1165.0,808.5606,59.0,0.0,176.565262,-8.79641,2,0,High
4.0,0.0,3.0,9.0,0.0,0.0,6.0,0.0,0.0,22.0,55.0,0.0,70.0,13.0,0.0,4.464899999999999,819.25,194.0,-19.33,105.563733,89.435845,71.046946,58.407133,135.0,46.0,120.549111,0.0,0.0,2771.37,2401.007324,4.0,6.0,1105.0,745.9146000000001,59.0,0.0,174.67000000000002,-8.562142,2,0,High
4.0,0.0,1.0,7.0,0.0,0.0,10.0,0.0,0.0,22.0,49.0,0.0,66.0,11.0,0.0,12.0095,727.19,190.0,-18.19,105.584991,86.84933900000001,71.18793,58.714015,137.0,42.0,120.502665,0.0,0.0,2711.446,2281.739796,4.0,6.0,1087.0,748.3206,53.0,0.0,171.81,-8.4502,2,0,High
4.0,0.0,1.0,7.0,0.0,0.0,9.0,0.0,0.0,21.0,47.0,0.0,63.0,11.0,0.0,10.6379,700.8900000000001,181.0,-17.4,100.51009100000002,82.72426100000001,67.91542899999999,55.757219000000006,130.0,40.0,114.617254,0.0,0.0,2583.275,2176.256018,4.0,6.0,1035.0,712.3266000000001,51.0,0.0,163.60000000000002,-8.448525,2,0,High
5.0,0.0,2.0,8.0,0.0,0.0,0.0,6.0,0.0,21.0,55.0,0.0,75.0,13.0,6.0,7.6897,819.0900000000001,209.0,-23.85,90.729136,91.486996,61.115093,61.879909,149.0,47.0,123.073658,0.0,6.0,2940.403,3311.381365,5.0,6.0,1152.0,797.115,60.0,0.0,173.64059600000002,-8.785952,2,0,High
5.0,0.0,1.0,7.0,0.0,0.0,0.0,8.0,0.0,21.0,54.0,0.0,77.0,12.0,8.0,12.308,791.52,217.0,-25.24,88.104623,93.551421,58.96486899999999,64.714418,158.0,47.0,126.899947,0.0,8.0,3038.527,3626.101587,5.0,6.0,1187.0,832.5160000000001,59.0,0.0,176.414128,-8.93878,2,0,High
5.0,6.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,23.0,56.0,0.0,71.0,14.0,6.0,7.3878,862.3399999999999,217.0,-24.8,93.805527,92.231009,69.21883700000001,63.804584000000006,156.0,47.0,128.175573,0.0,6.0,3046.551,3412.579369,5.0,6.0,1193.0,827.952,61.0,0.0,180.775262,-8.795617,2,0,High
5.0,0.0,2.0,8.0,0.0,0.0,0.0,8.0,0.0,23.0,61.0,0.0,85.0,13.0,8.0,11.2789,890.1500000000001,237.0,-27.39,98.243794,103.09483,65.439379,70.474569,171.0,53.0,138.69399199999998,0.0,8.0,3324.831,3896.702907,5.0,6.0,1300.0,903.301,66.0,0.0,194.264128,-8.828179,2,0,High
5.0,0.0,2.0,8.0,0.0,0.0,0.0,7.0,0.0,22.0,58.0,0.0,80.0,13.0,7.0,9.4843,854.6200000000001,223.0,-25.62,94.486465,97.290913,63.277236,66.177239,160.0,50.0,130.883825,0.0,7.0,3132.617,3604.042136,5.0,6.0,1226.0,850.2080000000001,63.0,0.0,183.952362,-8.815965,2,0,High
5.0,0.0,1.0,7.0,0.0,0.0,9.0,0.0,0.0,22.0,48.0,0.0,64.0,12.0,0.0,10.2956,743.98,186.0,-18.19,103.720091,84.245787,71.120234,56.94694200000001,133.0,41.0,117.38731,0.0,0.0,2654.3540000000003,2234.169421,5.0,6.0,1063.0,731.7180000000001,53.0,0.0,167.81,-8.439757,2,0,High
5.0,0.0,1.0,7.0,0.0,0.0,0.0,9.0,0.0,22.0,57.0,0.0,82.0,12.0,9.0,14.1026,827.05,231.0,-27.01,91.861952,99.355338,61.12701199999999,69.011748,169.0,50.0,134.710114,0.0,9.0,3230.741,3918.762358,5.0,6.0,1261.0,885.6090000000002,62.0,0.0,186.725894,-8.936525,2,0,High
6.0,0.0,1.0,7.0,0.0,0.0,0.0,8.0,0.0,22.0,55.0,0.0,78.0,13.0,8.0,11.9657,834.6100000000001,222.0,-26.03,91.314623,95.072947,62.169674,65.904141,161.0,48.0,129.670003,0.0,8.0,3109.606,3684.01499,6.0,6.0,1215.0,851.9074,61.0,0.0,180.624128,-8.909232,2,0,High
6.0,0.0,1.0,7.0,0.0,0.0,0.0,7.0,0.0,21.0,52.0,0.0,73.0,13.0,7.0,10.1711,799.0800000000002,208.0,-24.26,87.557294,89.26903,60.007531,61.606811,150.0,45.0,121.859836,0.0,7.0,2917.392,3391.3542190000003,6.0,6.0,1141.0,798.8144,58.0,0.0,170.312362,-8.89859,2,0,High
0.0,6.0,2.0,8.0,0.0,0.0,5.0,0.0,0.0,21.0,54.0,0.0,73.0,8.0,6.0,16.9864,679.76,217.0,-22.65,92.990856,95.70536,63.082807,66.87979800000001,163.0,46.0,131.958303,0.0,6.0,3045.707,3379.829924,0.0,6.0,1200.0,840.1800000000001,54.0,0.0,182.925262,-8.766401,1,1,Medium
0.0,6.0,2.0,8.0,0.0,0.0,6.0,0.0,0.0,22.0,56.0,0.0,76.0,8.0,6.0,18.358,706.06,226.0,-23.44,98.065756,99.830438,66.35530800000001,69.836594,170.0,48.0,137.843714,0.0,6.0,3173.878,3485.3137020000004,0.0,6.0,1252.0,876.174,56.0,0.0,191.135262,-8.753975,1,1,Medium
0.0,6.0,2.0,8.0,5.0,0.0,0.0,0.0,0.0,21.0,54.0,0.0,68.0,8.0,6.0,13.8059,679.76,207.0,-22.65,82.76081099999999,92.089665,62.584802,62.600588,153.0,46.0,124.071548,0.0,6.0,2905.437,3233.1577340000003,0.0,6.0,1140.0,794.36,54.0,0.0,172.925262,-8.713326,1,1,Medium
0.0,5.0,2.0,8.0,6.0,0.0,0.0,0.0,0.0,21.0,54.0,0.0,67.0,8.0,5.0,12.6256,679.76,202.0,-21.87,83.209503,91.15425299999998,63.32402,61.04345800000001,148.0,46.0,121.684796,0.0,5.0,2843.366,3044.8801890000004,0.0,6.0,1118.0,774.7550000000001,54.0,0.0,170.60938499999995,-8.617027,1,1,Medium
0.0,0.0,2.0,8.0,0.0,5.0,0.0,6.0,0.0,21.0,65.0,0.0,85.0,8.0,6.0,7.9407,836.29,224.0,-24.05,91.496256,105.539741,60.648218,66.981669,159.0,57.0,131.535283,0.0,6.0,3165.588,3460.18721,5.0,6.0,1242.0,841.367,65.0,0.0,188.440596,-8.7634535,1,1,Medium
0.0,0.0,1.0,7.0,6.0,0.0,0.0,7.0,0.0,21.0,58.0,0.0,79.0,7.0,7.0,16.637900000000002,698.34,220.0,-24.26,86.47064,100.551508,59.816101,67.074197,162.0,51.0,131.08786,0.0,7.0,3091.62,3500.7698410000003,0.0,6.0,1213.0,843.4460000000001,58.0,0.0,182.312362,-8.758166,1,1,Medium
0.0,0.0,3.0,9.0,4.0,0.0,0.0,5.0,0.0,21.0,62.0,0.0,81.0,9.0,5.0,9.5195,771.94,218.0,-23.44,93.17654199999998,101.226614,62.095035,65.797931,156.0,53.0,130.439496,0.0,5.0,3079.566,3304.352259,0.0,6.0,1211.0,825.17,62.0,0.0,184.96883,-8.706938,1,1,Medium
0.0,0.0,4.0,10.0,5.0,0.0,0.0,3.0,0.0,22.0,65.0,0.0,81.0,10.0,3.0,5.636699999999999,825.8100000000001,217.0,-22.84,98.829946,102.564128,67.418159,65.06437600000001,152.0,55.0,130.921267,0.0,3.0,3081.559,3065.781377,0.0,6.0,1216.0,816.599,65.0,0.0,188.405298,-8.668081,1,1,Medium
0.0,0.0,1.0,7.0,5.0,0.0,0.0,8.0,0.0,21.0,59.0,0.0,82.0,7.0,8.0,17.697,707.57,227.0,-25.24,87.199078,102.953486,58.805344000000005,69.270573,168.0,52.0,134.589967,0.0,8.0,3183.717,3717.281272,0.0,6.0,1247.0,869.7090000000001,59.0,0.0,186.414128,-8.827852,1,1,Medium
0.0,8.0,2.0,8.0,0.0,0.0,3.0,0.0,0.0,21.0,54.0,0.0,73.0,8.0,8.0,18.0748,679.76,223.0,-24.21,88.001454,96.129906,61.405169,68.282374,169.0,46.0,133.57710500000002,0.0,8.0,3113.741,3697.716138,0.0,6.0,1220.0,861.062,54.0,0.0,183.557016,-8.855559,1,1,Medium
0.0,0.0,3.0,9.0,0.0,0.0,0.0,6.0,4.0,22.0,65.0,0.0,90.0,17.0,6.0,3.4677,991.03,240.0,-27.33,102.958063,108.038175,65.111014,71.09526100000001,167.0,56.0,140.559067,0.0,6.0,3383.836,3859.989354,8.0,6.0,1325.0,900.5473999999999,73.0,0.0,201.160596,-8.712617,1,1,Medium
0.0,4.0,2.0,8.0,0.0,0.0,8.0,0.0,0.0,22.0,56.0,0.0,76.0,8.0,4.0,17.269599999999997,706.0600000000001,220.0,-21.88,103.055158,99.405892,68.03294600000001,68.43401800000001,164.0,48.0,136.22491200000002,0.0,4.0,3105.844,3167.4274880000003,0.0,6.0,1232.0,855.292,56.0,0.0,190.503508,-8.65563,1,1,Medium
0.0,5.0,1.0,7.0,0.0,0.0,8.0,0.0,0.0,21.0,51.0,0.0,71.0,7.0,5.0,20.2145,633.73,212.0,-21.3,95.496186,94.199834,63.992118000000005,66.331951,161.0,44.0,131.125679,0.0,5.0,2981.728,3161.2530530000004,0.0,6.0,1181.0,830.942,51.0,0.0,181.179385,-8.696421,1,1,Medium
0.0,4.0,3.0,9.0,0.0,0.0,0.0,6.0,0.0,22.0,65.0,0.0,90.0,9.0,10.0,16.0353,807.47,252.0,-28.33,95.139103,110.772179,61.300306000000006,76.323781,187.0,56.0,147.796671,0.0,10.0,3520.064,4350.12321,0.0,6.0,1373.0,956.683,65.0,0.0,204.544104,-8.888108,1,1,Medium
