A3413,A3407,A3400,M0562,D5915,M0082,D5927,A1235,D5795,M2901,M3342,A1405,D1531,E0652,H1770,M0085,A0141,M0081,A0142,M0280,A1389,M0326,M0591,A0144,D4129,M0083,GluMA,GalAM,DP,total_hbd,total_balabanj,total_n_oxygen,total_n_nitrogen,total_logp,total_num_sat_rings,total_n_carbon,total_chi1v,total_tpsa,total_num_valence_electrons,total_bertzct,total_num_aromatic_heterocycles,total_molar_ref,total_num_aliphatic_rings,total_num_rings,total_kappa3,total_mw,total_arom_rings,total_kappa1,charge,total_heavy_atom_count,total_chi0v,total_hallkieralpha,total_hba,total_num_heteroatoms,total_rot_bonds,total_kappa2,predicted_docking_score,Consensus_Class,score,fluorescence
0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,15.0,55.097193,43.0,15.0,-17.3011,3.0,127.0,58.092161,911.26,1092.0,2354.7502830000003,0.0,705.7571000000002,3.0,3.0,96.032863,2790.055,0.0,176.924327,0.0,189.0,117.025602,-16.78,43.0,62.0,63.0,91.74241,-8.689083,1,3.0,Medium
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,23.0,14.0,62.096113,60.0,12.0,-8.054300000000001,12.0,186.0,87.444591,892.38,1478.0,3637.657231,0.0,960.047,12.0,12.0,90.784222,3684.63,0.0,215.703932,6.0,258.0,159.37915400000003,-19.21,60.0,72.0,81.0,109.408606,-8.850693,1,4.0,Medium
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,14.0,56.013916,57.0,10.0,-16.434,5.0,134.0,60.21336000000001,1056.97,1188.0,2700.6639200000004,0.0,748.1342,5.0,5.0,94.442945,3065.552,0.0,191.6417,0.0,206.0,125.270469,-18.27,57.0,72.0,57.0,93.340359,-8.646766,1,4.0,Medium
4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,21.0,28.0,51.184756,72.0,8.0,-21.3718,5.0,144.0,68.16149300000001,1288.16,1324.0,3224.573088,0.0,804.4682,5.0,5.0,88.851978,3385.364,0.0,212.13829100000004,0.0,228.0,135.688962,-16.950000000000003,72.0,84.0,74.0,104.266835,-8.701732,1,4.0,Medium
0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,15.0,49.070463,39.0,12.0,-2.309400000000001,0.0,116.0,51.189213,906.27,1008.0,2127.012066,0.0,667.5952,0.0,0.0,97.498566,2605.687,0.0,173.503766,-2.0,173.0,109.553583,-15.21,39.0,57.0,57.0,89.960114,-8.666699,1,3.0,Medium
0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,67.964092,53.0,7.0,-14.1126,4.0,130.0,58.21524599999999,886.05,1088.0,2505.432207,0.0,683.0109,4.0,4.0,82.55416399999999,2721.1220000000003,0.0,164.284644,-3.0,190.0,114.188753,-18.02,53.0,60.0,59.0,78.745474,-8.722992,1,1.0,Medium
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,48.163635,52.0,6.0,-2.5216000000000003,0.0,116.0,50.866097,934.59,1050.0,2163.515494,0.0,673.2156,0.0,0.0,94.801038,2726.608,0.0,180.747074,1.0,180.0,111.800549,-15.489999999999998,52.0,64.0,63.0,98.985173,-8.559022,1,4.0,Medium
0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,6.0,68.518459,47.0,6.0,-3.991100000000001,0.0,127.0,56.31195999999999,735.7300000000001,1038.0,2092.940913,0.0,670.3672000000001,0.0,0.0,89.19153400000002,2579.12,0.0,162.97000000000003,-2.0,180.0,111.238436,-17.03,47.0,53.0,73.0,91.314925,-8.597437,1,3.0,Medium
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,68.761829,46.0,5.0,2.6446000000000005,0.0,130.0,56.782768,724.57,1044.0,2243.860072,0.0,686.3906999999999,0.0,0.0,86.384416,2592.203,0.0,164.05,0.0,181.0,113.635197,-16.95,46.0,51.0,65.0,84.159154,-8.582127,1,4.0,Medium
0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,69.262807,51.0,5.0,-3.8935,0.0,129.0,57.059564,809.3800000000001,1068.0,2285.243904,0.0,684.7415,0.0,0.0,89.42363999999999,2656.155,0.0,167.85,-2.0,185.0,113.914071,-17.15,51.0,56.0,72.0,89.57038800000001,-8.610699,1,3.0,Medium
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0,52.795675,49.0,7.0,-15.7498,2.0,104.0,44.991538000000006,970.79,952.0,2066.7813960000003,0.0,589.2162999999999,2.0,2.0,85.458354,2476.745,0.0,158.273217,-5.0,165.0,99.06387,-16.41,49.0,61.0,44.0,74.967933,-8.60699,2,0.0,Low
0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,15.0,62.252627,52.0,6.0,-7.0379000000000005,0.0,113.0,48.806954000000005,981.09,1006.0,2132.5941270000003,0.0,634.9906000000001,0.0,0.0,91.917167,2567.08,0.0,164.786883,-5.0,174.0,104.53953599999998,-17.07,52.0,61.0,57.0,84.257524,-8.529065,2,0.0,Low
2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,11.0,66.844928,51.0,4.0,-10.0151,0.0,111.0,47.156345,936.5,968.0,2114.503559,0.0,602.5572000000001,0.0,0.0,83.74086,2454.52,0.0,156.172358,-7.0,168.0,101.230083,-17.240000000000002,51.0,57.0,50.0,71.75099399999999,-8.51209,2,0.0,Low
0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,8.0,0.0,22.0,38.0,71.296002,92.0,6.0,5.999200000000002,8.0,246.0,117.120966,1427.94,2004.0,5241.155558,0.0,1280.0678,8.0,8.0,108.462384,4956.192,0.0,308.88172,4.0,344.0,215.672146,-19.54,92.0,98.0,128.0,149.718388,-8.593608,1,2.0,Medium
0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,11.0,73.29347299999999,48.0,7.0,3.920399999999999,0.0,150.0,67.619231,759.75,1186.0,2503.015955,0.0,788.0151000000001,0.0,0.0,90.052371,2934.771,0.0,187.18,2.0,205.0,129.920105,-17.82,48.0,55.0,83.0,102.132499,-8.624696,1,4.0,Medium
0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,22.0,17.0,55.282224,43.0,12.0,11.0885,0.0,153.0,68.713381,931.54,1252.0,2724.9857650000004,0.0,851.7488000000001,0.0,0.0,102.976924,3189.6900000000005,0.0,214.157074,1.0,214.0,139.517373,-16.08,43.0,61.0,80.0,113.115318,-8.739301,1,3.0,Medium
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,69.798541,46.0,3.0,-7.7483,0.0,103.0,42.869556,784.8400000000001,870.0,1890.854456,0.0,544.1443,0.0,0.0,77.99907,2176.388,0.0,135.13,-7.0,152.0,91.498981,-16.87,46.0,49.0,42.0,59.668551,-8.418696,2,0.0,Low
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,11.0,67.88023799999999,55.0,6.0,-1.6890999999999998,6.0,147.0,65.096083,830.9200000000001,1192.0,2839.608211,0.0,769.5002,6.0,6.0,88.492222,2976.564,0.0,178.39696600000002,1.0,208.0,128.582601,-18.06,55.0,61.0,50.0,78.710004,-8.768297,1,4.0,Medium
4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,17.0,56.984782,50.0,9.0,-6.247700000000001,0.0,129.0,58.399841,902.22,1118.0,2370.4093580000003,0.0,727.1293000000001,0.0,0.0,89.568077,2853.116,0.0,186.714716,5.0,192.0,120.609645,-16.11,50.0,63.0,70.0,99.383769,-8.730265,1,4.0,Medium
0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0,53.101447,43.0,10.0,0.6277999999999988,0.0,122.0,53.765381,878.36,1046.0,2052.440292,0.0,689.767,0.0,0.0,109.07122499999998,2684.33,0.0,176.80480500000002,-3.0,180.0,112.283725,-16.29,43.0,58.0,68.0,101.913824,-8.647661,1,4.0,Medium
0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12.0,72.195933,51.0,6.0,1.2224999999999993,0.0,147.0,64.84826400000001,810.99,1182.0,2650.5372930000003,0.0,772.572,0.0,0.0,90.998502,2925.672,0.0,186.81,0.0,204.0,129.862578,-17.189999999999998,51.0,57.0,75.0,92.240769,-8.695987,1,4.0,Medium
0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,13.0,69.921365,51.0,9.0,-12.0625,3.0,141.0,63.880935,851.6400000000001,1156.0,2643.925451,0.0,740.8465000000001,3.0,3.0,87.96986299999999,2878.491,0.0,177.208483,0.0,201.0,124.084366,-18.02,51.0,60.0,69.0,87.341546,-8.766656,1,4.0,Medium
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,22.0,35.0,50.711255,86.0,5.0,-18.4203,6.0,153.0,72.000465,1503.61,1448.0,3663.070559,0.0,870.0065,6.0,6.0,91.794772,3722.977,0.0,233.037185,0.0,249.0,146.48545700000005,-17.81,86.0,96.0,74.0,111.07252300000002,-8.693966,1,2.0,Medium
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,67.532009,53.0,5.0,-6.7395,0.0,121.0,52.91694,811.18,1032.0,2135.3621,0.0,655.5862999999999,0.0,0.0,91.51198,2577.953,0.0,161.77,0.0,179.0,108.543401,-17.229999999999997,53.0,58.0,68.0,88.579426,-8.591532,1,4.0,Medium
0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,72.653233,46.0,6.0,2.3321999999999994,0.0,144.0,63.07563999999999,770.5,1134.0,2580.822641,0.0,746.3584,0.0,0.0,86.40956600000001,2801.5800000000004,0.0,179.01,-2.0,196.0,125.83763,-16.99,46.0,52.0,68.0,83.322487,-8.647418,1,3.0,Medium
0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,11.0,72.961896,49.0,6.0,-4.572400000000002,0.0,132.0,58.65997899999999,817.0300000000001,1078.0,2265.105739,0.0,696.3752000000001,0.0,0.0,86.12924800000002,2679.237,0.0,169.18,-2.0,187.0,115.243845,-17.82,49.0,55.0,71.0,88.83780300000001,-8.614901,1,3.0,Medium
6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,16.0,46.002734,48.0,10.0,-10.7324,0.0,108.0,47.16693,1037.34,1016.0,2151.465296,0.0,649.095,0.0,0.0,92.799664,2680.354,0.0,180.029432,0.0,174.0,108.258672,-15.62,48.0,66.0,50.0,89.333428,-8.566158,1,3.0,Medium
0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,13.0,65.208571,44.0,9.0,-7.663200000000002,0.0,126.0,55.044912,854.6,1048.0,2347.1620430000003,0.0,678.5022999999999,0.0,0.0,86.068626,2634.0550000000003,0.0,169.962358,-3.0,181.0,114.435089,-16.45,44.0,55.0,58.0,77.81107999999999,-8.70645,1,3.0,Medium
0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,66.036796,49.0,7.0,-13.201,3.0,124.0,55.435405,830.29,1032.0,2352.311736,0.0,650.6811,3.0,3.0,80.34931900000001,2576.996,0.0,157.078483,-3.0,180.0,108.98126,-17.15,49.0,56.0,58.0,75.54155999999999,-8.698641,1,1.0,Medium
0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,21.0,6.0,59.552032,43.0,6.0,9.117099999999995,0.0,136.0,59.74049599999999,805.01,1092.0,2273.906559,0.0,725.1584,0.0,0.0,101.131217,2746.718,0.0,179.856883,-6.0,188.0,119.118695,-16.0,43.0,52.0,76.0,99.553904,-8.615134,1,1.0,Medium
0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,23.0,42.243633,43.0,19.0,-12.229500000000002,3.0,131.0,60.308333,1040.86,1172.0,2580.735395,0.0,773.8807,3.0,3.0,107.904383,3056.099,0.0,200.400171,4.0,201.0,127.11849399999998,-15.78,43.0,70.0,63.0,104.85962200000002,-8.71115,1,3.0,Medium
0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,71.668274,48.0,4.0,14.7564,0.0,152.0,66.475728,688.6,1180.0,2542.206002,0.0,792.0247999999999,0.0,0.0,97.75348,2915.764,0.0,186.3,0.0,204.0,131.12641200000002,-17.700000000000003,48.0,52.0,80.0,101.193426,-8.431702,1,4.0,Medium
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,7.0,61.971263,48.0,3.0,-7.514800000000001,0.0,102.0,42.65306700000001,908.4,898.0,1897.252871,0.0,558.2545,0.0,0.0,82.588898,2299.71,0.0,147.328537,-9.0,156.0,93.295351,-16.79,48.0,54.0,45.0,69.44438,-8.491311,2,0.0,Low
0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,69.586359,47.0,5.0,-10.558600000000002,0.0,114.0,49.591237,816.78,954.0,2063.169595,0.0,599.7517,0.0,0.0,82.60735,2377.722,0.0,149.01,-6.0,166.0,100.54129,-16.990000000000002,47.0,52.0,58.0,72.69002900000001,-8.5805025,2,0.0,Low
0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,9.0,74.291247,48.0,5.0,2.182599999999997,0.0,144.0,64.014713,806.19,1138.0,2419.468961,0.0,744.9257,0.0,0.0,91.479189,2814.531,0.0,179.26,-4.0,197.0,123.141567,-17.74,48.0,53.0,79.0,94.716283,-8.610313,1,1.0,Medium
0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,9.0,72.4493,51.0,5.0,-7.976700000000001,0.0,125.0,54.667605,847.71,1042.0,2226.093886,0.0,659.8457000000001,0.0,0.0,90.01629,2595.007,0.0,163.14,-5.0,181.0,110.20138,-17.86,51.0,56.0,67.0,83.753301,-8.609115,2,0.0,Low
0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,23.0,71.375218,52.0,9.0,-2.7359000000000004,0.0,139.0,62.841111000000005,896.5799999999999,1158.0,2556.026548,0.0,757.3525000000001,0.0,0.0,84.58470899999999,2877.524,0.0,182.65,3.0,200.0,124.087227,-17.349999999999998,52.0,61.0,74.0,94.449893,-8.742935,1,3.0,Medium
0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,11.0,57.741426,46.0,8.0,-11.452100000000002,0.0,103.0,44.029413000000005,954.7,930.0,1897.240569,0.0,583.7466000000001,0.0,0.0,95.055126,2394.2830000000004,0.0,154.855844,-8.0,161.0,96.432215,-16.62,46.0,58.0,52.0,79.666139,-8.586499,2,0.0,Low
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,18.0,66.09678,63.0,15.0,-15.5004,12.0,192.0,90.365337,952.23,1548.0,3841.832385,0.0,1001.2929,12.0,12.0,93.87189,3862.842,0.0,226.753932,9.0,270.0,167.63227200000003,-20.16,63.0,78.0,81.0,110.551212,-8.862014,1,3.0,Medium
0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12.0,56.081568,39.0,10.0,7.7382,0.0,124.0,53.232293,800.28,1036.0,2331.955902,0.0,701.0876000000001,0.0,0.0,85.91385,2654.436,0.0,176.11089500000003,1.0,178.0,116.990518,-15.420000000000002,39.0,54.0,45.0,79.934911,-8.630514,1,3.0,Medium
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,74.85372100000001,37.0,18.0,-6.756400000000001,0.0,140.0,63.321457,818.21,1126.0,2443.319051,0.0,759.4428,0.0,0.0,88.22658700000001,2781.661,0.0,177.18,0.0,195.0,124.14652199999998,-17.82,37.0,55.0,69.0,87.984857,-8.752976,1,1.0,Medium
0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,26.0,56.606294000000005,40.0,20.0,-13.0997,0.0,129.0,59.284792,971.36,1130.0,2372.209628,0.0,753.1028,0.0,0.0,94.126365,2891.728,0.0,190.960895,4.0,194.0,122.82867000000002,-16.57,40.0,65.0,69.0,100.826492,-8.74126,1,2.0,Medium
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,22.0,11.0,58.166419000000005,50.0,5.0,9.579299999999998,0.0,144.0,63.530822,921.16,1190.0,2588.693573,0.0,787.6523,0.0,0.0,98.53355,3031.858,0.0,201.160895,-1.0,204.0,130.44669500000003,-16.37,50.0,60.0,74.0,104.549217,-8.611321,1,3.0,Medium
0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,5.0,71.659241,42.0,5.0,21.8156,0.0,166.0,73.402346,629.82,1236.0,2758.3350130000003,0.0,849.1274999999999,0.0,0.0,92.10959,3034.1870000000004,0.0,196.21000000000004,1.0,213.0,141.260189,-16.79,42.0,47.0,82.0,100.180496,-8.423766,1,3.0,Medium
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,59.226197,44.0,9.0,-13.3389,0.0,105.0,45.975101,896.3900000000001,930.0,1945.631488,0.0,589.0174999999999,0.0,0.0,82.23885100000001,2374.9410000000003,0.0,152.95853699999998,-4.0,161.0,97.607098,-16.159999999999997,44.0,56.0,52.0,75.958634,-8.548923,1,1.0,Medium
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,22.0,14.0,57.052058,46.0,8.0,30.7388,0.0,192.0,88.573474,877.06,1464.0,2927.033516,0.0,1013.276,0.0,0.0,162.740104,3650.75,0.0,244.204716,0.0,250.0,161.59270600000002,-16.62,46.0,58.0,130.0,163.14048,-8.608825,1,2.0,Medium
0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,53.22083000000001,42.0,18.0,-9.8374,0.0,138.0,63.77756399999999,951.78,1192.0,2472.563288,0.0,795.7282,0.0,0.0,107.740748,3058.416,0.0,203.433766,6.0,204.0,130.733296,-16.28,42.0,66.0,78.0,112.005338,-8.760161,1,3.0,Medium
0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,15.0,62.62883099999999,46.0,10.0,-12.528300000000002,0.0,117.0,51.843822,927.13,1018.0,2121.553567,0.0,650.9362000000001,0.0,0.0,92.429783,2589.27,0.0,166.866883,-3.0,176.0,107.6578,-16.990000000000002,46.0,59.0,61.0,85.775294,-8.610117,1,3.0,Medium
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,58.874122,46.0,3.0,-3.4536000000000007,0.0,104.0,43.950307,854.44,900.0,1912.645346,0.0,568.5275,0.0,0.0,80.293976,2299.798,0.0,148.118537,-7.0,156.0,94.738367,-16.0,46.0,52.0,47.0,71.432793,-8.483237,2,0.0,Low
0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,16.0,64.275787,47.0,16.0,-14.4634,3.0,150.0,67.42635899999999,982.13,1256.0,2867.1737270000003,0.0,819.5957999999999,3.0,3.0,100.441913,3187.655,0.0,203.653199,0.0,217.0,138.043189,-18.4,47.0,67.0,66.0,94.979686,-8.76525,1,3.0,Medium
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,68.363298,45.0,10.0,-9.1547,0.0,121.0,54.068651,816.98,1014.0,2062.187942,0.0,654.2552000000001,0.0,0.0,86.35824500000001,2522.012,0.0,158.89,-3.0,176.0,106.975504,-17.11,45.0,55.0,70.0,87.96959299999999,-8.624511,1,3.0,Medium
